displacement,force
0.74232,58.23109882
0.74232,58.23109882
0.7407,58.21585508
0.73907,58.22347695
0.73907,58.21585508
0.7407,58.20823321
0.74232,58.20061134
0.73745,58.20061134
0.7407,58.19298947
0.73907,58.19298947
0.7407,58.18536759
0.73907,58.18536759
0.7407,58.17012385
0.7407,58.16250198
0.7407,58.16250198
0.73907,58.17012385
0.73907,58.16250198
0.7407,58.15488011
0.73907,58.14725824
0.73907,58.13201449
0.7407,58.13963637
0.74395,58.13963637
0.7407,58.13963637
0.73907,58.13201449
0.74232,58.12439262
0.7407,58.10914888
0.73907,58.10914888
0.73907,58.10914888
0.73907,58.10152701
0.73907,58.10152701
0.7407,58.10152701
0.74232,58.08628326
0.73907,58.08628326
0.73907,58.08628326
0.73745,58.08628326
0.7407,58.08628326
0.7407,58.07103952
0.7407,58.07103952
0.7407,58.05579578
0.73907,58.04817391
0.73907,58.06341765
0.73907,58.04055203
0.7407,58.05579578
0.73907,58.04055203
0.7407,58.04055203
0.74232,58.03293016
0.73907,58.03293016
0.73907,58.04055203
0.7407,58.03293016
0.7407,58.02530829
0.73907,58.01006455
0.7407,58.01768642
0.7407,58.02530829
0.73745,58.01768642
0.7407,58.01006455
0.73745,58.01006455
0.7407,58.00244268
0.73907,58.00244268
0.73907,57.99482081
0.73907,57.98719893
0.7407,57.98719893
0.73745,57.98719893
0.7407,57.97957706
0.73907,57.97195519
0.7407,57.97957706
0.73907,57.96433332
0.73907,57.95671145
0.7407,57.96433332
0.7407,57.96433332
0.7407,57.95671145
0.73907,57.95671145
0.74232,57.94908958
0.73745,57.9414677
0.7407,57.95671145
0.7407,57.9414677
0.73745,57.9414677
0.7407,57.94908958
0.74232,57.92622396
0.7407,57.93384583
0.73745,57.91860209
0.7407,57.92622396
0.74232,57.93384583
0.73907,57.91860209
0.73907,57.92622396
0.7407,57.92622396
0.7407,57.91098022
0.7407,57.90335835
0.7407,57.91098022
0.7407,57.89573647
0.73907,57.89573647
0.7407,57.90335835
0.7407,57.89573647
0.7407,57.8881146
0.73745,57.87287086
0.7407,57.8881146
0.73907,57.88049273
0.7407,57.8881146
0.7407,57.89573647
0.74232,57.8881146
0.73907,57.87287086
0.7407,57.86524899
0.7407,57.87287086
0.7407,57.88049273
0.73907,57.86524899
0.7407,57.86524899
0.7407,57.85000525
0.73907,57.85762712
0.73907,57.86524899
0.73907,57.86524899
0.73907,57.86524899
0.74232,57.85000525
0.7407,57.84238337
0.73907,57.85000525
0.73907,57.85000525
0.7407,57.85000525
0.73745,57.8347615
0.7407,57.8347615
0.74232,57.8347615
0.74232,57.82713963
0.73907,57.81951776
0.73907,57.82713963
0.74232,57.81951776
0.73907,57.82713963
0.73907,57.80427402
0.73907,57.82713963
0.7407,57.81189589
0.7407,57.81951776
0.73907,57.81189589
0.73907,57.79665214
0.74232,57.79665214
0.7407,57.79665214
0.7407,57.79665214
0.73907,57.79665214
0.73907,57.78903027
0.7407,57.79665214
0.73745,57.7814084
0.7407,57.79665214
0.74232,57.77378653
0.7407,57.7814084
0.73907,57.77378653
0.7407,57.7814084
0.74232,57.78903027
0.73907,57.76616466
0.73907,57.76616466
0.7407,57.7814084
0.73907,57.76616466
0.73907,57.76616466
0.7407,57.77378653
0.7407,57.76616466
0.74232,57.75854279
0.73907,57.76616466
0.7407,57.75854279
0.73745,57.74329904
0.7407,57.75854279
0.7407,57.74329904
0.7407,57.74329904
0.73745,57.75092091
0.73907,57.74329904
0.73907,57.73567717
0.7407,57.74329904
0.74232,57.7280553
0.7407,57.72043343
0.7407,57.7280553
0.73745,57.7280553
0.73745,57.73567717
0.73907,57.73567717
0.73745,57.7280553
0.73907,57.72043343
0.74232,57.7280553
0.7407,57.72043343
0.7407,57.72043343
0.7407,57.72043343
0.7407,57.7280553
0.7407,57.71281156
0.7407,57.71281156
0.7407,57.71281156
0.73907,57.69756781
0.73745,57.69756781
0.73907,57.70518969
0.74232,57.69756781
0.74232,57.71281156
0.73745,57.69756781
0.7407,57.69756781
0.7407,57.69756781
0.7407,57.68994594
0.74232,57.69756781
0.73582,57.68994594
0.73907,57.68994594
0.7407,57.68994594
0.7407,57.68994594
0.73907,57.68994594
0.73907,57.6747022
0.74395,57.6747022
0.73907,57.68232407
0.73907,57.6747022
0.74232,57.66708033
0.73907,57.6747022
0.7407,57.66708033
0.74232,57.65945846
0.73907,57.65945846
0.7407,57.65945846
0.73907,57.65945846
0.73907,57.66708033
0.7407,57.65945846
0.73907,57.66708033
0.7407,57.65945846
0.7407,57.65183658
0.7407,57.66708033
0.73745,57.64421471
0.7407,57.65183658
0.73907,57.64421471
0.7407,57.65183658
0.73907,57.64421471
0.7407,57.65183658
0.7407,57.63659284
0.7407,57.63659284
0.74232,57.63659284
0.73745,57.62897097
0.74232,57.62897097
0.7407,57.62897097
0.73907,57.62897097
0.73745,57.62897097
0.7407,57.63659284
0.73907,57.63659284
0.7407,57.6213491
0.73745,57.61372723
0.7407,57.6213491
0.73907,57.61372723
0.7407,57.6213491
0.7407,57.61372723
0.74232,57.61372723
0.7407,57.62897097
0.73907,57.60610535
0.74232,57.59848348
0.73907,57.59848348
0.73745,57.60610535
0.7407,57.60610535
0.73582,57.59848348
0.73907,57.60610535
0.7407,57.60610535
0.7407,57.60610535
0.7407,57.59086161
0.74232,57.59086161
0.73907,57.59848348
0.73907,57.59086161
0.73907,57.57561787
0.7407,57.58323974
0.7407,57.57561787
0.7407,57.59086161
0.7407,57.59086161
0.7407,57.58323974
0.7407,57.58323974
0.74232,57.567996
0.7407,57.57561787
0.74232,57.57561787
0.7407,57.58323974
0.73582,57.57561787
0.7407,57.56037413
0.74395,57.58323974
0.7407,57.57561787
0.73745,57.55275225
0.7407,57.567996
0.73907,57.567996
0.73907,57.56037413
0.73907,57.56037413
0.7407,57.567996
0.73745,57.56037413
0.7407,57.57561787
0.73745,57.567996
0.73907,57.56037413
0.7407,57.55275225
0.7407,57.56037413
0.7407,57.55275225
0.73907,57.54513038
0.7407,57.54513038
0.7407,57.55275225
0.74232,57.56037413
0.73907,57.55275225
0.73907,57.53750851
0.73745,57.54513038
0.7407,57.54513038
0.7407,57.53750851
0.7407,57.54513038
0.73907,57.54513038
0.73907,57.53750851
0.7407,57.53750851
0.7407,57.52988664
0.73907,57.52226477
0.7407,57.53750851
0.7407,57.52988664
0.7407,57.52988664
0.7407,57.5146429
0.74232,57.5146429
0.7407,57.53750851
0.73907,57.52988664
0.73907,57.52988664
0.74232,57.5146429
0.7407,57.52226477
0.73907,57.52226477
0.74232,57.52226477
0.7407,57.52226477
0.7407,57.5146429
0.7407,57.50702102
0.73907,57.5146429
0.7407,57.52226477
0.7407,57.5146429
0.73745,57.5146429
0.74232,57.5146429
0.73745,57.50702102
0.73745,57.50702102
0.7407,57.5146429
0.7407,57.49939915
0.7407,57.49177728
0.7407,57.49939915
0.73745,57.49939915
0.7407,57.48415541
0.7407,57.48415541
0.73907,57.48415541
0.73907,57.48415541
0.7407,57.49177728
0.7407,57.48415541
0.73907,57.48415541
0.74232,57.48415541
0.7407,57.49177728
0.74232,57.47653354
0.7407,57.49177728
0.7407,57.47653354
0.7407,57.49177728
0.73745,57.47653354
0.7407,57.47653354
0.73907,57.46891167
0.73907,57.48415541
0.7407,57.47653354
0.73907,57.47653354
0.7407,57.46891167
0.74232,57.47653354
0.73907,57.47653354
0.74232,57.47653354
0.74232,57.47653354
0.7407,57.4612898
0.73907,57.46891167
0.73907,57.4612898
0.73745,57.46891167
0.73907,57.45366792
0.74232,57.45366792
0.7407,57.46891167
0.7407,57.45366792
0.7407,57.44604605
0.73907,57.44604605
0.73745,57.45366792
0.7407,57.45366792
0.7407,57.45366792
0.7407,57.44604605
0.7407,57.45366792
0.7407,57.4612898
0.7407,57.4612898
0.73745,57.45366792
0.73907,57.44604605
0.73907,57.45366792
0.7407,57.45366792
0.73907,57.43842418
0.73907,57.45366792
0.7407,57.45366792
0.7407,57.4612898
0.7407,57.44604605
0.7407,57.45366792
0.73745,57.43842418
0.7407,57.43080231
0.73582,57.43842418
0.73745,57.43842418
0.73907,57.45366792
0.7407,57.44604605
0.7407,57.44604605
0.73745,57.43842418
0.73907,57.43842418
0.7407,57.43080231
0.73907,57.42318044
0.7407,57.43080231
0.74232,57.43080231
0.7407,57.43842418
0.74232,57.43842418
0.7407,57.43842418
0.7407,57.45366792
0.73907,57.45366792
0.73745,57.4612898
0.73907,57.4612898
0.7407,57.45366792
0.7407,57.44604605
0.73745,57.45366792
0.73907,57.46891167
0.74232,57.4612898
0.7407,57.44604605
0.7407,57.44604605
0.7407,57.45366792
0.73907,57.43842418
0.74232,57.45366792
0.74395,57.44604605
0.7407,57.43842418
0.73907,57.45366792
0.7407,57.43842418
0.73907,57.43842418
0.73907,57.44604605
0.73745,57.43842418
0.74395,57.44604605
0.7407,57.43080231
0.73907,57.43080231
0.7407,57.43842418
0.74232,57.42318044
0.7407,57.43842418
0.7407,57.43842418
0.73907,57.43080231
0.7407,57.43080231
0.73907,57.43842418
0.74232,57.43842418
0.7407,57.42318044
0.73907,57.43842418
0.7407,57.43080231
0.7407,57.43842418
0.73907,57.43080231
0.73907,57.42318044
0.73907,57.42318044
0.7407,57.43842418
0.7407,57.43080231
0.73907,57.41555857
0.73907,57.41555857
0.73745,57.41555857
0.7407,57.41555857
0.73907,57.42318044
0.73907,57.42318044
0.73907,57.42318044
0.7407,57.40793669
0.74395,57.40031482
0.7407,57.41555857
0.73907,57.40793669
0.74232,57.40793669
0.74232,57.40793669
0.7407,57.41555857
0.74232,57.40793669
0.73907,57.41555857
0.73907,57.41555857
0.7407,57.40031482
0.74232,57.40793669
0.73745,57.40031482
0.7407,57.40031482
0.7407,57.40031482
0.7407,57.40031482
0.7407,57.39269295
0.73907,57.40031482
0.74232,57.40031482
0.7407,57.38507108
0.7407,57.38507108
0.7407,57.39269295
0.73907,57.39269295
0.73907,57.38507108
0.73907,57.37744921
0.74232,57.39269295
0.73907,57.38507108
0.73907,57.39269295
0.7407,57.38507108
0.7407,57.38507108
0.74232,57.38507108
0.7407,57.37744921
0.7407,57.36982734
0.7407,57.37744921
0.7407,57.37744921
0.73907,57.37744921
0.74232,57.38507108
0.74232,57.37744921
0.7407,57.37744921
0.74232,57.38507108
0.73907,57.37744921
0.74232,57.37744921
0.74232,57.37744921
0.7407,57.37744921
0.73907,57.36220546
0.74557,57.36220546
0.73907,57.36220546
0.74232,57.36220546
0.74232,57.36220546
0.7407,57.36982734
0.74395,57.36220546
0.74232,57.36220546
0.7407,57.35458359
0.7407,57.36220546
0.74232,57.36220546
0.73745,57.34696172
0.74395,57.36982734
0.73745,57.36220546
0.7407,57.36220546
0.7407,57.35458359
0.73907,57.34696172
0.74232,57.36220546
0.74232,57.36982734
0.7407,57.34696172
0.73907,57.35458359
0.73907,57.35458359
0.7407,57.35458359
0.7407,57.36220546
0.74232,57.33933985
0.73745,57.33933985
0.7407,57.34696172
0.73907,57.34696172
0.73907,57.33933985
0.7407,57.35458359
0.73907,57.33171798
0.73907,57.33933985
0.73907,57.33171798
0.7407,57.33933985
0.7407,57.32409611
0.7407,57.32409611
0.74232,57.33171798
0.74232,57.32409611
0.7407,57.33171798
0.7407,57.33171798
0.7407,57.32409611
0.73745,57.32409611
0.74232,57.33933985
0.74232,57.32409611
0.73907,57.32409611
0.7407,57.32409611
0.73907,57.33171798
0.73907,57.33171798
0.7407,57.33171798
0.7407,57.31647424
0.73907,57.32409611
0.7407,57.32409611
0.74232,57.31647424
0.7407,57.33171798
0.7407,57.32409611
0.73745,57.32409611
0.7407,57.31647424
0.7407,57.32409611
0.7407,57.31647424
0.74232,57.31647424
0.7407,57.32409611
0.74232,57.31647424
0.7407,57.30885236
0.7407,57.30885236
0.73907,57.31647424
0.74232,57.31647424
0.73907,57.32409611
0.74232,57.31647424
0.74232,57.31647424
0.74232,57.31647424
0.74232,57.32409611
0.7407,57.31647424
0.73907,57.31647424
0.73745,57.31647424
0.7407,57.30123049
0.73907,57.31647424
0.73745,57.30885236
0.7407,57.30123049
0.7407,57.30885236
0.74232,57.30885236
0.7407,57.30123049
0.73745,57.30885236
0.74232,57.30123049
0.73907,57.30123049
0.73907,57.30123049
0.7407,57.30885236
0.73745,57.30123049
0.7407,57.29360862
0.74232,57.30885236
0.74395,57.29360862
0.7407,57.30123049
0.7407,57.29360862
0.7407,57.30123049
0.74232,57.30123049
0.7407,57.29360862
0.7407,57.30123049
0.7407,57.28598675
0.73907,57.29360862
0.73907,57.30123049
0.73907,57.29360862
0.74232,57.29360862
0.73745,57.28598675
0.73907,57.27836488
0.7407,57.29360862
0.7407,57.29360862
0.74232,57.30123049
0.7407,57.28598675
0.7407,57.28598675
0.7407,57.28598675
0.7407,57.28598675
0.7407,57.29360862
0.7407,57.28598675
0.73745,57.28598675
0.7407,57.27074301
0.73907,57.28598675
0.7407,57.27836488
0.7407,57.27074301
0.7407,57.29360862
0.74232,57.28598675
0.74232,57.27836488
0.7407,57.27074301
0.73907,57.27074301
0.73907,57.28598675
0.7407,57.27836488
0.7407,57.27836488
0.74232,57.27836488
0.74232,57.27836488
0.74232,57.28598675
0.73907,57.26312113
0.74232,57.28598675
0.74232,57.27074301
0.7407,57.26312113
0.73907,57.27836488
0.73907,57.27836488
0.7407,57.27074301
0.73907,57.27074301
0.73907,57.27074301
0.74232,57.27074301
0.73907,57.27836488
0.7407,57.26312113
0.73745,57.26312113
0.73907,57.26312113
0.7407,57.27074301
0.7407,57.24787739
0.73745,57.27074301
0.74232,57.26312113
0.7407,57.27074301
0.73907,57.26312113
0.74395,57.27074301
0.7407,57.25549926
0.7407,57.26312113
0.7407,57.25549926
0.74232,57.27074301
0.73745,57.26312113
0.7407,57.25549926
0.73745,57.26312113
0.7407,57.24787739
0.73907,57.25549926
0.7407,57.26312113
0.7407,57.26312113
0.7407,57.25549926
0.7407,57.25549926
0.73907,57.25549926
0.74232,57.25549926
0.7407,57.24025552
0.73907,57.24025552
0.73907,57.24787739
0.73907,57.25549926
0.7407,57.24787739
0.74232,57.24787739
0.7407,57.24787739
0.7407,57.24787739
0.74232,57.24787739
0.7407,57.24787739
0.73907,57.25549926
0.7407,57.24787739
0.7407,57.24787739
0.73907,57.25549926
0.7407,57.25549926
0.73907,57.24787739
0.73907,57.24025552
0.7407,57.24025552
0.7407,57.24025552
0.7407,57.24025552
0.7407,57.24787739
0.7407,57.23263365
0.73907,57.24787739
0.7407,57.23263365
0.73907,57.24025552
0.7407,57.2173899
0.73907,57.22501178
0.7407,57.23263365
0.74232,57.23263365
0.7407,57.23263365
0.74232,57.22501178
0.73907,57.22501178
0.74232,57.23263365
0.73745,57.22501178
0.74232,57.24025552
0.7407,57.22501178
0.7407,57.22501178
0.73907,57.24025552
0.7407,57.2173899
0.73745,57.22501178
0.73907,57.20976803
0.7407,57.22501178
0.73907,57.2173899
0.73907,57.2173899
0.7407,57.2173899
0.73907,57.22501178
0.7407,57.2173899
0.73907,57.22501178
0.7407,57.23263365
0.73907,57.20976803
0.73745,57.20976803
0.74232,57.2173899
0.7407,57.22501178
0.74232,57.20976803
0.7407,57.2173899
0.7407,57.22501178
0.7407,57.22501178
0.73907,57.2173899
0.7407,57.20976803
0.7407,57.20976803
0.7407,57.20976803
0.7407,57.20976803
0.73745,57.20976803
0.74232,57.19452429
0.7407,57.2173899
0.73907,57.20214616
0.7407,57.20214616
0.7407,57.20976803
0.7407,57.20214616
0.7407,57.20214616
0.73745,57.20214616
0.73907,57.19452429
0.7407,57.18690242
0.7407,57.19452429
0.73907,57.20214616
0.7407,57.20214616
0.73745,57.20214616
0.73907,57.19452429
0.7407,57.19452429
0.74232,57.18690242
0.7407,57.20214616
0.7407,57.18690242
0.73907,57.19452429
0.74232,57.19452429
0.74232,57.19452429
0.73907,57.18690242
0.7407,57.19452429
0.73907,57.19452429
0.73907,57.19452429
0.7407,57.19452429
0.73745,57.19452429
0.7407,57.17928055
0.74232,57.19452429
0.73907,57.18690242
0.73907,57.19452429
0.7407,57.18690242
0.73907,57.19452429
0.7407,57.17928055
0.74395,57.53750851
0.73907,57.52226477
0.74232,57.49939915
0.74232,57.43842418
0.74395,57.2173899
0.73907,56.66099328
0.72933,55.57868752
0.72121,54.35918806
0.70496,52.97200744
0.69034,51.44001125
0.67735,50.01472127
0.65623,48.84857492
0.64486,47.60620985
0.62862,46.56963532
0.61725,45.40348897
0.59776,44.19923326
0.58476,42.99497755
0.56689,41.74499061
0.54903,40.46451619
0.53116,39.1992855
0.51492,37.91881108
0.49705,36.64595853
0.47756,35.38834972
0.46294,34.19933775
0.44832,32.9798383
0.43207,31.77558259
0.41583,30.51035191
0.39796,29.26798684
0.38172,28.10946236
0.36385,26.95855976
0.35086,25.99820394
0.34111,25.22077304
0.33299,24.30614845
0.31837,23.27719579
0.30213,22.20251189
0.28751,21.05160929
0.27126,19.87021919
0.25502,18.6888291
0.24203,17.51506088
0.22578,16.44799886
0.21766,15.48764304
0.20629,14.41295915
0.1868,13.23919092
0.17543,12.01969147
0.16243,10.73159518
0.14781,9.42063327
0.13644,8.05631825
0.11695,6.6234064
0.10396,5.12951957
0.09259,3.63563274
0.07634,2.05028345
0.06172,0.50304352
0.04711,-0.7240778
0.03249,-2.2789396
0.01787,-3.85666702
0.00325,-5.46488192
-0.01624,-7.2941311
-0.03249,-8.8489929
-0.04711,-10.19806417
-0.0601,-11.46329485
-0.07634,-12.78187863
-0.08771,-13.95564685
-0.09908,-14.75594337
-0.10558,-15.55623988
-0.11695,-16.26507394
-0.12345,-16.99677361
-0.1332,-17.90377633
-0.14619,-18.87175402
-0.15919,-19.87784106
-0.17218,-20.9144156
-0.1868,-21.95099013
-0.19979,-22.96469905
-0.21441,-24.0241392
-0.22416,-24.95400753
-0.2339,-25.86863212
-0.2469,-26.91282853
-0.26152,-27.78172189
-0.26964,-28.61250589
-0.28263,-29.42804615
-0.29076,-30.27407389
-0.30375,-31.24967345
-0.31512,-32.14143243
-0.32649,-33.04843514
-0.33786,-34.02403471
-0.34761,-34.85481871
-0.35898,-35.67798084
-0.37685,-36.74504286
-0.38659,-37.5910706
-0.39471,-38.33801402
-0.40446,-38.97062936
-0.41583,-39.66421967
-0.4207,-40.35018811
-0.43207,-41.05902217
-0.4402,-41.51633446
-0.44507,-42.0422436
-0.45481,-42.69010268
-0.46456,-43.26936492
-0.46943,-43.6504585
-0.47268,-43.93246775
-0.47431,-43.98582085
-0.47106,-43.13979311
-0.47106,-43.14741498
-0.47268,-43.23887744
-0.47268,-43.33796177
-0.46943,-43.34558364
-0.47268,-43.3303399
-0.47106,-43.29223054
-0.47268,-43.28460867
-0.47106,-43.26174305
-0.47268,-43.24649931
-0.47106,-43.23887744
-0.47106,-43.20076808
-0.46943,-43.20076808
-0.46943,-43.19314621
-0.47106,-43.17790247
-0.47431,-43.17028059
-0.47106,-43.16265872
-0.47106,-43.14741498
-0.47268,-43.13979311
-0.47106,-43.13979311
-0.47106,-43.12454936
-0.47268,-43.10930562
-0.47106,-43.10930562
-0.47593,-43.10168375
-0.46943,-43.09406188
-0.47106,-43.07881814
-0.47268,-43.07119626
-0.47106,-43.07119626
-0.47268,-43.06357439
-0.47106,-43.05595252
-0.47431,-43.04833065
-0.47431,-43.04833065
-0.47106,-43.04070878
-0.47268,-43.03308691
-0.46943,-43.02546503
-0.46943,-43.01784316
-0.47431,-43.01784316
-0.47106,-43.00259942
-0.47268,-43.01022129
-0.47268,-42.99497755
-0.47106,-42.98735568
-0.47106,-42.99497755
-0.47268,-42.98735568
-0.47268,-42.98735568
-0.46781,-42.96449006
-0.47268,-42.95686819
-0.47106,-42.96449006
-0.47268,-42.94162445
-0.46943,-42.95686819
-0.47106,-43.09406188
-0.47268,-43.53613043
-0.4808,-43.89435839
-0.48568,-44.31356133
-0.48893,-44.76325175
-0.49217,-45.25867341
-0.50354,-45.8226919
-0.50517,-46.31811355
-0.51816,-46.92786328
-0.52304,-47.49188178
-0.53116,-47.98730343
-0.53928,-48.36077514
-0.5474,-48.81046556
-0.5539,-49.26777785
-0.56202,-49.67173705
-0.57014,-50.09856185
-0.57989,-50.62447099
-0.58476,-50.91410211
-0.58801,-51.18086762
-0.59126,-51.47049874
-0.59776,-51.82110483
-0.60588,-52.19457654
-0.60913,-52.51469514
-0.61562,-52.63664509
-0.61725,-52.94151995
-0.62699,-53.16255423
-0.63024,-53.49791658
-0.63836,-53.84852267
-0.64161,-54.02382572
-0.64324,-54.18388502
-0.64974,-54.31345684
-0.65298,-54.57260047
-0.65298,-54.64119731
-0.65948,-54.9384503
-0.66273,-55.15948458
-0.6676,-55.4491157
-0.6741,-55.62441875
-0.67735,-55.89118425
-0.68222,-56.1731935
-0.68709,-56.42471526
-0.69359,-56.60764018
-0.69522,-56.85916194
-0.70009,-57.01922124
-0.70171,-57.31647424
-0.70821,-57.48415541
-0.71146,-57.59086161
-0.71308,-57.74329904
-0.71633,-57.90335835
-0.71958,-57.9414677
-0.72121,-57.96433332
-0.72121,-58.01006455
-0.72445,-58.06341765
-0.72445,-58.04055203
-0.72283,-57.97957706
-0.72283,-57.93384583
-0.72121,-57.90335835
-0.72445,-57.87287086
-0.72283,-57.8347615
-0.72608,-57.80427402
-0.72608,-57.79665214
-0.72283,-57.76616466
-0.72608,-57.75854279
-0.72445,-57.73567717
-0.7277,-57.71281156
-0.72445,-57.69756781
-0.72445,-57.68994594
-0.72608,-57.66708033
-0.72121,-57.65945846
-0.7277,-57.64421471
-0.72283,-57.6213491
-0.72445,-57.61372723
-0.72608,-57.77378653
-0.72933,-57.94908958
-0.73095,-58.13963637
-0.73258,-58.41402374
-0.73745,-58.63505802
-0.73907,-58.67316738
-0.7407,-58.70365486
-0.7407,-59.00852972
-0.7472,-59.37437956
-0.75532,-59.57254822
-0.75532,-59.75547314
-0.75694,-59.75547314
-0.76019,-59.74785127
-0.75857,-59.7402294
-0.75857,-59.73260752
-0.76019,-59.7402294
-0.76019,-59.7402294
-0.76019,-59.74785127
-0.76344,-59.7402294
-0.76019,-59.74785127
-0.76181,-59.75547314
-0.76344,-59.75547314
-0.76344,-59.76309501
-0.76344,-59.75547314
-0.76344,-59.7402294
-0.76506,-59.73260752
-0.76506,-59.70212004
-0.76344,-59.68687629
-0.76669,-59.66401068
-0.76181,-59.65638881
-0.76344,-59.64114507
-0.76506,-59.62590132
-0.76344,-59.61065758
-0.76019,-59.58779196
-0.76506,-59.58017009
-0.76344,-59.57254822
-0.76669,-59.55730448
-0.76506,-59.54206073
-0.76506,-59.52681699
-0.76506,-59.51157325
-0.76181,-59.51919512
-0.76344,-59.50395138
-0.76344,-59.48870763
-0.76506,-59.47346389
-0.76344,-59.46584202
-0.76506,-59.46584202
-0.76506,-59.46584202
-0.76669,-59.45059828
-0.76506,-59.4429764
-0.76506,-59.43535453
-0.76506,-59.42773266
-0.76344,-59.42011079
-0.76506,-59.42011079
-0.76181,-59.40486705
-0.76181,-59.40486705
-0.76344,-59.41248892
-0.76506,-59.39724517
-0.76506,-59.37437956
-0.76344,-59.38200143
-0.76669,-59.35913582
-0.76181,-59.35151395
-0.76506,-59.35913582
-0.76506,-59.34389207
-0.76181,-59.32864833
-0.76506,-59.32864833
-0.76344,-59.3362702
-0.76506,-59.32102646
-0.76181,-59.30578272
-0.76181,-59.30578272
-0.76344,-59.30578272
-0.76344,-59.29816084
-0.76181,-59.2829171
-0.76344,-59.2829171
-0.76506,-59.29053897
-0.76506,-59.2829171
-0.76344,-59.27529523
-0.76344,-59.26767336
-0.76506,-59.26005149
-0.76344,-59.25242961
-0.76181,-59.24480774
-0.76344,-59.229564
-0.76506,-59.23718587
-0.76344,-59.229564
-0.76506,-59.23718587
-0.76669,-59.229564
-0.76506,-59.22194213
-0.76506,-59.22194213
-0.76344,-59.21432026
-0.76506,-59.20669839
-0.76344,-59.19907651
-0.76344,-59.19145464
-0.76344,-59.18383277
-0.76669,-59.18383277
-0.76181,-59.1762109
-0.76669,-59.18383277
-0.76506,-59.16858903
-0.76669,-59.16096716
-0.76506,-59.16858903
-0.76344,-59.16096716
-0.76344,-59.14572341
-0.76506,-59.16096716
-0.76506,-59.13810154
-0.76181,-59.14572341
-0.76344,-59.13810154
-0.76019,-59.13047967
-0.76506,-59.13047967
-0.76181,-59.11523593
-0.76344,-59.1228578
-0.76181,-59.11523593
-0.76506,-59.10761405
-0.76506,-59.11523593
-0.76181,-59.10761405
-0.76344,-59.10761405
-0.76506,-59.09237031
-0.76344,-59.09999218
-0.76344,-59.09999218
-0.76506,-59.08474844
-0.76181,-59.09237031
